ID,LIMIT_BAL,AGE,PAY_0,BILL_AMT1,PAY_AMT1,actual_default,predicted_default_probability,risk_segment
8497,300000,36,0,1041,3,0,0.6550539400917675,Very High
15594,600000,53,2,458652,17000,1,0.8837290745778793,Very High
26660,50000,25,0,47077,2800,0,0.570501077187048,High
18364,170000,34,0,156526,7500,0,0.23012189426192106,Moderate
23938,150000,27,0,3462,1147,0,0.347541273276117,Elevated
3634,420000,25,1,72874,0,1,0.5382018784947318,High
12951,50000,30,0,4166,2859,0,0.41588151022565645,Elevated
15795,20000,24,0,13506,1500,0,0.38283804163614554,Elevated
25745,240000,33,0,2193,0,0,0.4787548264965612,High
4816,50000,37,0,44828,2005,0,0.38283804163614554,Elevated
29550,490000,33,0,59016,0,0,0.23012189426192106,Moderate
7172,360000,39,0,4964,177,0,0.347541273276117,Elevated
20249,210000,51,2,42795,2007,1,0.9260126453015733,Very High
544,100000,24,0,30092,1553,0,0.23012189426192106,Moderate
24122,30000,29,0,27720,0,0,0.4787548264965612,High
10415,20000,24,1,-1400,0,0,0.3396499288321693,Elevated
9155,490000,34,0,13955,52280,0,0.23012189426192106,Moderate
10047,130000,31,0,5551,1500,1,0.4787548264965612,High
3004,50000,41,2,39159,1669,1,0.8837290745778793,Very High
29468,270000,31,0,9526,1116,0,0.4787548264965612,High
14925,280000,38,0,237821,11000,0,0.23012189426192106,Moderate
21631,280000,25,1,6714,22,0,0.5382018784947318,High
29983,90000,36,0,7752,1500,1,0.4787548264965612,High
21476,460000,28,0,25537,1335,0,0.23012189426192106,Moderate
23859,80000,25,0,67751,2500,0,0.23012189426192106,Moderate
15800,20000,23,0,13858,1500,0,0.4787548264965612,High
21274,70000,50,2,41087,2000,1,0.9260126453015733,Very High
27886,80000,27,0,24003,3028,1,0.2969376556285609,Moderate
13030,20000,64,0,528,0,1,0.4787548264965612,High
7342,50000,34,0,49940,2128,0,0.41588151022565645,Elevated
26875,350000,37,0,70257,20001,0,0.23012189426192106,Moderate
2611,340000,39,0,66623,2500,0,0.23012189426192106,Moderate
4166,50000,51,0,11583,5000,1,0.6832214599145177,Very High
19434,180000,39,1,0,0,1,0.6088952019010146,Very High
18804,270000,26,0,134235,6000,0,0.23012189426192106,Moderate
19742,160000,32,0,6919,2389,0,0.347541273276117,Elevated
21494,250000,29,0,390,0,1,0.347541273276117,Elevated
20995,80000,40,0,71578,3007,0,0.23012189426192106,Moderate
16796,500000,30,0,135634,5034,0,0.23012189426192106,Moderate
4478,100000,40,0,26702,2008,0,0.23012189426192106,Moderate
29429,50000,26,0,45253,1724,0,0.38283804163614554,Elevated
24774,500000,40,0,18110,0,0,0.4787548264965612,High
9307,400000,27,1,0,0,0,0.6088952019010146,Very High
9450,80000,30,0,2688,2208,1,0.2969376556285609,Moderate
25072,50000,54,2,46431,1756,0,0.8837290745778793,Very High
14728,110000,46,0,110950,4088,1,0.23012189426192106,Moderate
29400,230000,28,0,-73,0,0,0.2712812631662762,Moderate
12634,20000,54,0,10618,2000,0,0.38283804163614554,Elevated
27528,110000,51,0,54051,1972,1,0.23012189426192106,Moderate
6451,50000,23,0,33713,5012,0,0.38283804163614554,Elevated
14538,60000,29,0,4511,1096,1,0.4787548264965612,High
12991,60000,36,1,57285,5336,1,0.7132952380403815,Very High
22939,60000,43,0,49340,4570,0,0.38283804163614554,Elevated
1522,60000,40,3,9744,1500,0,0.9260126453015733,Very High
6490,250000,31,1,59878,0,1,0.5382018784947318,High
8318,60000,37,0,57985,2550,0,0.41588151022565645,Elevated
15254,180000,37,0,34607,10000,0,0.23012189426192106,Moderate
16277,300000,31,0,34515,30000,1,0.23012189426192106,Moderate
10828,160000,63,1,-2,0,0,0.5087149171511306,High
17627,130000,29,0,86584,4100,0,0.5348990689804838,High
7188,20000,25,1,19242,1700,0,0.7735534076852892,Very High
17694,20000,42,1,8395,0,0,0.7132952380403815,Very High
27644,20000,24,1,4697,0,1,0.7735534076852892,Very High
22227,160000,28,0,316,1617,0,0.347541273276117,Elevated
26857,360000,38,0,0,0,1,0.4787548264965612,High
29917,330000,33,0,50999,2000,0,0.23012189426192106,Moderate
5805,140000,28,0,99296,3205,0,0.23012189426192106,Moderate
20468,10000,26,0,9861,1099,0,0.38283804163614554,Elevated
23994,20000,25,0,390,390,0,0.4787548264965612,High
19991,150000,32,0,3204,0,0,0.347541273276117,Elevated
1110,30000,33,1,31089,0,0,0.7132952380403815,Very High
10343,70000,53,0,24645,0,0,0.20287159931475213,Low
23340,160000,44,2,1500,0,1,0.7660818893216393,Very High
23684,240000,44,0,2771,4756,0,0.23012189426192106,Moderate
14089,130000,32,0,132105,8000,0,0.23012189426192106,Moderate
8435,160000,34,0,430,430,0,0.2712812631662762,Moderate
11099,170000,27,2,46899,2732,0,0.9260126453015733,Very High
9465,80000,39,0,51644,3000,0,0.23012189426192106,Moderate
22834,170000,39,0,100849,2000,0,0.23012189426192106,Moderate
2482,50000,51,0,17453,8338,0,0.20287159931475213,Low
24709,100000,42,2,95926,5000,0,0.8837290745778793,Very High
15946,230000,28,0,64992,2500,0,0.23012189426192106,Moderate
13100,80000,26,0,80233,4000,0,0.23012189426192106,Moderate
19061,50000,27,0,7439,1028,1,0.38283804163614554,Elevated
26163,310000,38,0,-41,8239,0,0.2969376556285609,Moderate
9158,330000,45,0,123813,5100,0,0.23012189426192106,Moderate
20345,120000,63,0,49394,3000,0,0.23012189426192106,Moderate
12872,200000,27,0,7934,16140,0,0.2969376556285609,Moderate
2563,140000,40,2,136785,5051,1,0.9260126453015733,Very High
6496,50000,28,0,9014,3000,0,0.38283804163614554,Elevated
8065,20000,51,0,10400,0,0,0.4787548264965612,High
1934,20000,39,0,628,700,0,0.4787548264965612,High
24849,390000,48,0,32708,3000,0,0.2969376556285609,Moderate
5016,290000,24,1,0,0,0,0.3396499288321693,Elevated
15520,170000,42,0,191865,7080,0,0.23012189426192106,Moderate
24093,180000,27,2,10070,1500,0,0.8837290745778793,Very High
17988,240000,36,0,135053,10000,0,0.23012189426192106,Moderate
9802,190000,27,0,72656,2000,1,0.23012189426192106,Moderate
28124,80000,41,0,78480,3100,1,0.5348990689804838,High
23472,100000,30,1,46809,2000,0,0.7132952380403815,Very High
22590,350000,33,0,61937,5343,0,0.2969376556285609,Moderate
18634,150000,27,0,35688,14820,0,0.23012189426192106,Moderate
24003,400000,27,0,15330,2501,0,0.23012189426192106,Moderate
20090,30000,33,0,390,390,0,0.4787548264965612,High
9447,200000,29,0,204541,7186,0,0.23012189426192106,Moderate
64,50000,46,0,28718,1000,1,0.4787548264965612,High
9252,30000,39,1,30559,129,0,0.7132952380403815,Very High
15067,420000,39,0,403552,13703,0,0.23012189426192106,Moderate
19605,110000,31,1,0,0,0,0.6088952019010146,Very High
29347,400000,27,0,3359,6034,0,0.23012189426192106,Moderate
25994,470000,37,0,0,0,0,0.4787548264965612,High
2433,30000,34,2,31746,1800,1,0.8837290745778793,Very High
14280,220000,27,0,1051,735,1,0.4787548264965612,High
25537,50000,35,1,0,0,0,0.6088952019010146,Very High
29414,100000,30,2,89898,4900,1,0.7964088951003658,Very High
10622,20000,24,0,24146,2024,0,0.38283804163614554,Elevated
13400,80000,26,1,0,0,1,0.6088952019010146,Very High
26330,350000,34,1,-20,650,0,0.3396499288321693,Elevated
6943,20000,27,1,0,0,1,0.6088952019010146,Very High
13412,360000,29,0,229928,4905,0,0.2969376556285609,Moderate
13539,50000,22,0,49086,2047,0,0.41588151022565645,Elevated
22530,210000,40,1,66635,0,0,0.5382018784947318,High
29635,210000,31,0,36042,2000,0,0.23012189426192106,Moderate
18820,150000,26,1,0,0,0,0.6088952019010146,Very High
263,160000,38,0,4473,4664,0,0.23012189426192106,Moderate
1397,180000,24,1,108580,0,1,0.7735534076852892,Very High
15981,30000,37,1,28361,0,0,0.7132952380403815,Very High
21632,400000,26,0,2871,4016,0,0.23012189426192106,Moderate
25837,170000,31,0,102477,5210,0,0.23012189426192106,Moderate
27581,320000,55,2,200545,9600,1,0.8837290745778793,Very High
3577,500000,37,0,4168,19169,0,0.23012189426192106,Moderate
17103,50000,24,0,43627,3000,0,0.38283804163614554,Elevated
26812,100000,28,0,942,390,0,0.4787548264965612,High
5796,120000,26,0,110934,4432,0,0.23012189426192106,Moderate
28115,150000,38,0,149957,6000,0,0.23012189426192106,Moderate
16842,260000,37,0,3000,150,0,0.4787548264965612,High
4683,500000,47,0,0,3270,0,0.347541273276117,Elevated
22367,20000,32,0,9763,925,0,0.38283804163614554,Elevated
5057,120000,34,2,64139,2900,1,0.9260126453015733,Very High
19356,580000,33,0,18812,2000,0,0.23012189426192106,Moderate
8834,90000,37,2,117793,6732,0,0.8837290745778793,Very High
7472,60000,63,0,56285,5000,0,0.38283804163614554,Elevated
5625,210000,33,0,206409,8546,0,0.23012189426192106,Moderate
15123,200000,52,0,2343,3943,0,0.2969376556285609,Moderate
697,50000,34,0,27966,1267,0,0.4787548264965612,High
22730,70000,40,0,390,780,0,0.570501077187048,High
12179,260000,35,0,89420,3578,0,0.23012189426192106,Moderate
12844,160000,43,0,5617,267,0,0.4787548264965612,High
12773,70000,36,0,1156,2044,1,0.7549348273892288,Very High
4660,100000,50,2,44078,2000,1,0.9260126453015733,Very High
261,510000,29,0,78331,40010,0,0.23012189426192106,Moderate
27637,10000,22,1,0,0,0,0.6088952019010146,Very High
13126,400000,34,0,0,0,0,0.4787548264965612,High
17604,210000,43,0,91152,3348,0,0.23012189426192106,Moderate
17319,120000,25,2,94635,5400,0,0.9260126453015733,Very High
27537,250000,51,3,2487,0,1,0.9260126453015733,Very High
8273,50000,24,0,10834,1509,0,0.41588151022565645,Elevated
15698,130000,33,0,39251,2500,0,0.23012189426192106,Moderate
29541,10000,40,0,9649,1500,1,0.4787548264965612,High
25432,170000,28,0,30860,304815,0,0.23012189426192106,Moderate
1036,60000,27,1,43356,0,1,0.7735534076852892,Very High
12028,460000,39,0,15950,13101,0,0.5348990689804838,High
15103,50000,40,1,25667,1500,0,0.7132952380403815,Very High
7661,80000,44,2,78950,2815,1,0.8837290745778793,Very High
18284,190000,54,0,205824,7154,0,0.23012189426192106,Moderate
9219,500000,47,0,396,396,1,0.4787548264965612,High
28618,100000,41,0,98075,3600,0,0.23012189426192106,Moderate
20171,280000,43,1,0,4051,1,0.5087149171511306,High
28691,70000,32,0,57550,3000,0,0.38283804163614554,Elevated
17427,30000,39,0,28144,2000,0,0.5348990689804838,High
18316,150000,25,0,-19,0,0,0.2712812631662762,Moderate
2712,360000,37,0,1605,14,0,0.6550539400917675,Very High
1754,60000,29,0,33147,24511,0,0.38283804163614554,Elevated
8092,290000,35,1,0,0,0,0.6088952019010146,Very High
13434,10000,25,0,9501,1300,0,0.38283804163614554,Elevated
25156,30000,24,1,29654,0,0,0.7735534076852892,Very High
18410,20000,25,2,18696,1705,1,0.8837290745778793,Very High
7975,70000,25,0,23018,1400,0,0.4787548264965612,High
2444,30000,42,1,30607,10,0,0.7132952380403815,Very High
25241,80000,26,0,62536,3000,0,0.23012189426192106,Moderate
13534,50000,41,0,15502,1500,0,0.4787548264965612,High
16690,260000,46,2,82683,4000,1,0.9260126453015733,Very High
4557,150000,33,1,0,0,0,0.6088952019010146,Very High
3371,30000,36,0,36124,2500,1,0.38283804163614554,Elevated
24450,190000,44,0,231,3190,0,0.7549348273892288,Very High
5392,120000,38,0,117738,5820,0,0.23012189426192106,Moderate
21146,200000,45,0,197600,10265,0,0.23012189426192106,Moderate
18026,20000,47,0,16013,1419,0,0.4787548264965612,High
15042,350000,39,0,3948,2184,0,0.23012189426192106,Moderate
8047,30000,39,2,27000,0,0,0.9260126453015733,Very High
13007,80000,24,0,390,1063,0,0.4787548264965612,High
8049,70000,41,2,34751,3500,1,0.9260126453015733,Very High
15376,500000,33,0,264479,15000,0,0.23012189426192106,Moderate
16070,140000,33,0,316,316,0,0.347541273276117,Elevated
18966,420000,29,0,392,400,0,0.347541273276117,Elevated
22400,200000,27,0,24635,0,0,0.4787548264965612,High
14418,400000,30,0,1919,7389,0,0.23012189426192106,Moderate
13114,220000,29,0,223773,8391,0,0.23012189426192106,Moderate
20466,190000,25,0,3173,2323,0,0.6550539400917675,Very High
10286,400000,29,0,31348,28102,0,0.23012189426192106,Moderate
8649,180000,37,0,121744,4406,0,0.23012189426192106,Moderate
2354,180000,32,0,64008,3414,0,0.2969376556285609,Moderate
4349,180000,51,0,513,396,0,0.4787548264965612,High
17598,310000,29,0,976,0,0,0.4787548264965612,High
3074,360000,30,0,312,313,1,0.4787548264965612,High
9036,420000,25,0,2804,0,0,0.4787548264965612,High
18950,290000,32,0,76383,3400,0,0.23012189426192106,Moderate
18275,420000,51,0,57815,1000,0,0.2712812631662762,Moderate
22804,180000,35,0,68488,3603,0,0.23012189426192106,Moderate
6804,50000,27,0,26380,1000,0,0.4787548264965612,High
9937,50000,48,0,10420,1310,0,0.4787548264965612,High
21884,130000,27,0,124769,5400,0,0.23012189426192106,Moderate
4658,50000,45,0,40650,2850,0,0.38283804163614554,Elevated
9564,300000,33,0,1496,1500,0,0.4787548264965612,High
7059,310000,34,0,4153,1002,0,0.347541273276117,Elevated
26539,30000,50,0,10741,1498,0,0.4787548264965612,High
28807,390000,41,0,-13,0,1,0.4787548264965612,High
9136,240000,54,0,16135,234000,0,0.3697892966663365,Elevated
7073,200000,41,0,-780,0,0,0.347541273276117,Elevated
29009,190000,40,0,124082,4500,0,0.23012189426192106,Moderate
24695,60000,29,0,58634,3000,0,0.20287159931475213,Low
5592,30000,49,0,27838,3330,0,0.570501077187048,High
16257,130000,28,0,2936,2464,0,0.347541273276117,Elevated
19030,30000,45,2,26155,1482,1,0.8837290745778793,Very High
3808,100000,46,0,94657,3000,0,0.23012189426192106,Moderate
6526,330000,30,0,155285,10000,0,0.23012189426192106,Moderate
5751,160000,37,2,147333,200,1,0.9260126453015733,Very High
27423,170000,31,0,172012,168019,0,0.23012189426192106,Moderate
6656,500000,58,0,4101,11155,0,0.23012189426192106,Moderate
23996,80000,25,1,80906,3800,0,0.7132952380403815,Very High
6730,390000,43,2,78658,4514,1,0.8837290745778793,Very High
22842,150000,34,0,28210,1130,0,0.4787548264965612,High
20132,300000,43,0,5972,1857,0,0.347541273276117,Elevated
2269,30000,39,2,13888,3000,1,0.8837290745778793,Very High
24198,80000,30,2,66995,2500,1,0.9260126453015733,Very High
19355,30000,39,0,21173,2000,1,0.5348990689804838,High
15297,420000,44,1,0,5526,0,0.5087149171511306,High
12549,170000,33,0,2164,165,0,0.2712812631662762,Moderate
11059,360000,26,0,7127,1034,0,0.23012189426192106,Moderate
22386,140000,29,0,4880,0,1,0.2712812631662762,Moderate
19417,270000,45,0,0,0,1,0.4787548264965612,High
17166,180000,29,0,10265,1200,0,0.23012189426192106,Moderate
10902,210000,32,0,8600,0,0,0.347541273276117,Elevated
15910,50000,28,1,40527,2500,0,0.7735534076852892,Very High
14808,30000,29,1,31986,0,0,0.7132952380403815,Very High
28629,80000,32,0,70163,4000,0,0.23012189426192106,Moderate
16831,50000,46,0,43719,1700,0,0.38283804163614554,Elevated
11040,110000,48,1,0,0,0,0.6088952019010146,Very High
28071,140000,35,0,92924,4691,0,0.23012189426192106,Moderate
8784,50000,34,0,37643,1538,0,0.41588151022565645,Elevated
9542,160000,25,0,227,861,0,0.4787548264965612,High
26172,80000,45,0,67142,2420,0,0.23012189426192106,Moderate
11267,70000,34,2,16965,1000,1,0.9260126453015733,Very High
3989,300000,64,0,1068,1168,0,0.4787548264965612,High
8005,180000,42,0,27884,1526,1,0.2969376556285609,Moderate
1950,180000,50,0,66114,5000,0,0.23012189426192106,Moderate
22113,50000,31,0,19889,1500,0,0.4787548264965612,High
13505,50000,35,0,15609,0,1,0.38283804163614554,Elevated
970,180000,32,0,74189,2000,0,0.2969376556285609,Moderate
1206,210000,29,0,209807,5088,1,0.23012189426192106,Moderate
10933,50000,48,1,49295,2200,0,0.7132952380403815,Very High
13626,250000,47,0,7363,27474,0,0.2969376556285609,Moderate
21612,110000,24,1,72184,0,0,0.7132952380403815,Very High
6307,360000,35,0,15798,16713,0,0.23012189426192106,Moderate
4325,20000,49,0,15945,1288,0,0.5348990689804838,High
6835,50000,24,0,894,1020,0,0.4787548264965612,High
4558,160000,39,0,43583,7500,0,0.3697892966663365,Elevated
15907,180000,30,0,148860,6500,0,0.23012189426192106,Moderate
17167,20000,26,0,17921,1333,0,0.38283804163614554,Elevated
22334,300000,29,0,45117,1281,0,0.2712812631662762,Moderate
2759,200000,23,0,488,878,0,0.4787548264965612,High
7068,90000,30,2,750,0,0,0.9260126453015733,Very High
23099,220000,47,0,103078,10000,0,0.23012189426192106,Moderate
8676,290000,28,0,42601,5000,0,0.23012189426192106,Moderate
23657,160000,41,1,99496,0,0,0.7132952380403815,Very High
14205,30000,24,0,2880,3285,1,0.6550539400917675,Very High
21530,80000,22,0,77408,2677,0,0.23012189426192106,Moderate
28989,160000,47,0,1857,0,1,0.3697892966663365,Elevated
24402,150000,36,0,5856,4914,0,0.2969376556285609,Moderate
21012,50000,41,0,50516,2721,0,0.38283804163614554,Elevated
2455,390000,25,0,83514,4013,0,0.23012189426192106,Moderate
800,210000,35,0,37148,2000,0,0.23012189426192106,Moderate
10879,30000,25,1,25787,3000,0,0.7132952380403815,Very High
7401,80000,29,0,12393,2022,0,0.2969376556285609,Moderate
29260,70000,24,0,12109,5328,0,0.38283804163614554,Elevated
13657,200000,43,0,142291,14200,0,0.3697892966663365,Elevated
23279,150000,49,0,575,25622,0,0.23012189426192106,Moderate
15883,50000,23,0,19455,1500,0,0.4787548264965612,High
11464,30000,59,0,29272,1404,0,0.4787548264965612,High
9498,350000,34,0,147070,7331,0,0.23012189426192106,Moderate
2387,80000,24,1,0,0,0,0.3396499288321693,Elevated
13172,240000,37,0,12365,90500,0,0.23012189426192106,Moderate
19878,40000,38,0,40125,2006,0,0.38283804163614554,Elevated
23691,500000,53,0,1200,0,0,0.347541273276117,Elevated
2702,50000,47,0,17569,1613,0,0.38283804163614554,Elevated
17682,300000,47,0,514,2392,1,0.2969376556285609,Moderate
17570,70000,34,2,71332,2744,1,0.8837290745778793,Very High
24199,140000,30,0,1800,1885,0,0.5348990689804838,High
29288,60000,25,0,56473,6000,0,0.5348990689804838,High
21709,230000,23,1,5263,3,0,0.7735534076852892,Very High
18930,200000,30,0,4833,6370,0,0.23012189426192106,Moderate
8149,30000,30,0,15199,3100,1,0.5348990689804838,High
3065,430000,42,0,89395,3243,0,0.23012189426192106,Moderate
29177,240000,56,3,2500,0,1,0.8837290745778793,Very High
29978,420000,34,0,131939,7000,0,0.23012189426192106,Moderate
6338,20000,26,2,20155,0,0,0.8837290745778793,Very High
26305,90000,29,0,8927,8000,0,0.23012189426192106,Moderate
25589,80000,37,0,69767,5000,0,0.23012189426192106,Moderate
26368,180000,48,0,860,102,1,0.4787548264965612,High
10258,360000,32,0,2708,5588,0,0.23012189426192106,Moderate
3113,440000,43,0,58108,2400,0,0.23012189426192106,Moderate
23146,210000,37,0,2978,1798,0,0.2969376556285609,Moderate
4393,20000,29,0,15760,1593,0,0.41588151022565645,Elevated
15353,180000,46,1,0,0,0,0.6088952019010146,Very High
8062,50000,24,0,51261,2600,0,0.38283804163614554,Elevated
29986,240000,30,0,0,0,0,0.4787548264965612,High
18700,210000,26,0,186544,8102,0,0.23012189426192106,Moderate
8433,150000,27,0,138066,5767,0,0.23012189426192106,Moderate
5677,160000,43,0,8460,0,0,0.4787548264965612,High
2431,160000,36,0,816,316,1,0.4787548264965612,High
27145,160000,40,0,152240,7650,0,0.23012189426192106,Moderate
10488,170000,33,0,170440,8200,1,0.23012189426192106,Moderate
21107,80000,45,0,55385,2019,0,0.23012189426192106,Moderate
27331,500000,40,0,1010,4682,0,0.23012189426192106,Moderate
3583,250000,32,0,39936,8666,0,0.23012189426192106,Moderate
10052,70000,24,0,65429,3136,0,0.38283804163614554,Elevated
27996,80000,30,0,4161,2000,0,0.347541273276117,Elevated
27980,160000,28,0,160,0,0,0.4787548264965612,High
6859,30000,48,0,25615,1751,0,0.38283804163614554,Elevated
29320,280000,26,0,688,2400,0,0.2969376556285609,Moderate
26421,180000,40,0,1552,776,1,0.2712812631662762,Moderate
12717,200000,29,0,41151,1650,0,0.2969376556285609,Moderate
11329,250000,30,0,6476,5000,0,0.23012189426192106,Moderate
27181,200000,48,0,2772,4127,0,0.23012189426192106,Moderate
9532,200000,40,0,390,390,1,0.4787548264965612,High
29843,490000,49,0,19107,10238,0,0.23012189426192106,Moderate
23484,20000,31,0,13080,1500,0,0.38283804163614554,Elevated
26932,200000,38,0,3528,1196,0,0.347541273276117,Elevated
3863,380000,48,0,356375,40000,0,0.23012189426192106,Moderate
28591,80000,34,0,43321,5000,1,0.5348990689804838,High
